date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side,full_date
12/18,2609,元大-莒光,003900380031004c,69,0,69,0.55,10,buy,2025-12-19
12/18,2609,法銀巴黎,8900,0,41,-41,0.33,10,sell,2025-12-19
12/18,2609,國票-北高雄,003700370039004a,155,88,67,0.53,11,buy,2025-12-19
12/18,2609,元大-左營,0039003800390044,4,38,-34,0.27,11,sell,2025-12-19
12/18,2609,玉山-高雄,8843,65,1,64,0.51,12,buy,2025-12-19
12/18,2609,元大-大里德芳,0039003800330057,1,28,-27,0.21,12,sell,2025-12-19
12/18,2609,元富-敦南,0035003900320051,55,0,55,0.44,13,buy,2025-12-19
12/18,2609,元大-東港,0039003800390066,0,22,-22,0.18,13,sell,2025-12-19
12/18,2609,凱基-台北,9268,964,910,54,0.43,14,buy,2025-12-19
12/18,2609,中國信託-松江,6167,0,21,-21,0.17,14,sell,2025-12-19
12/18,2609,大昌-新店,6464,62,10,52,0.41,15,buy,2025-12-19
12/18,2609,玉山-板橋,8846,3,24,-21,0.17,15,sell,2025-12-19
12/18,2615,中國信託,6160,357,17,340,3.38,1,buy,2025-12-19
12/18,2615,美林,1440,34,1720,-1686,16.78,1,sell,2025-12-19
12/18,2615,富邦證券,9600,277,12,265,2.64,2,buy,2025-12-19
12/18,2615,美商高盛,1480,34,1284,-1250,12.44,2,sell,2025-12-19
12/18,2615,元大證券,9800,566,398,168,1.67,3,buy,2025-12-19
12/18,2615,摩根大通,8440,10,932,-922,9.18,3,sell,2025-12-19
12/18,2615,港商野村,1560,181,17,164,1.63,4,buy,2025-12-19
12/18,2615,台灣摩根士丹利,1470,871,1524,-653,6.5,4,sell,2025-12-19
12/18,2615,國泰-敦南,8888,238,78,160,1.59,5,buy,2025-12-19
12/18,2615,凱基-台北,9268,393,696,-303,3.02,5,sell,2025-12-19
12/18,2615,元大-竹東,0039003800330066,121,0,121,1.2,6,buy,2025-12-19
12/18,2615,國泰證券,8880,4,126,-122,1.21,6,sell,2025-12-19
12/18,2615,永豐金-中正,0039004100390055,107,8,99,0.99,7,buy,2025-12-19
12/18,2615,法銀巴黎,8900,41,127,-86,0.86,7,sell,2025-12-19
12/18,2615,永豐金證券,0039004100300030,97,23,74,0.74,8,buy,2025-12-19
12/18,2615,凱基-高雄,9206,8,57,-49,0.49,8,sell,2025-12-19
12/18,2615,第一金-新竹,0035003300380042,80,7,73,0.73,9,buy,2025-12-19
12/18,2615,元大-豐原站前,0039003800390057,5,42,-37,0.37,9,sell,2025-12-19
12/18,2615,新光,8560,125,53,72,0.72,10,buy,2025-12-19
12/18,2615,花旗環球,1590,8,43,-35,0.35,10,sell,2025-12-19
12/18,2615,富邦-板橋,9655,72,12,60,0.6,11,buy,2025-12-19
12/18,2615,華南永昌-敦南,9347,7,35,-28,0.28,11,sell,2025-12-19
12/18,2615,香港上海匯豐,8960,66,19,47,0.47,12,buy,2025-12-19
12/18,2615,永豐金-竹北,0039004100390050,3,31,-28,0.28,12,sell,2025-12-19
12/18,2615,凱基-屏東,0039003200320043,46,1,45,0.45,13,buy,2025-12-19
12/18,2615,永豐金-竹科,0039004100390058,2,30,-28,0.28,13,sell,2025-12-19
12/18,2615,第一金-華江,0035003300380057,44,0,44,0.44,14,buy,2025-12-19
12/18,2615,中國信託-忠孝,6162,12,40,-28,0.28,14,sell,2025-12-19
12/18,2615,台新-高雄,0038003100350041,59,15,44,0.44,15,buy,2025-12-19
12/18,2615,玉山-板橋,8846,9,35,-26,0.26,15,sell,2025-12-19
12/18,2618,台灣摩根士丹利,1470,2475,230,2245,14.14,1,buy,2025-12-19
12/18,2618,港商麥格理,1360,0,2377,-2377,14.97,1,sell,2025-12-19
12/18,2618,美商高盛,1480,2030,807,1223,7.7,2,buy,2025-12-19
12/18,2618,大昌-安康,6462,10,960,-950,5.98,2,sell,2025-12-19
12/18,2618,摩根大通,8440,1360,410,950,5.98,3,buy,2025-12-19
12/18,2618,美林,1440,454,1317,-863,5.44,3,sell,2025-12-19
12/18,2618,新加坡商瑞銀,1650,1726,847,879,5.54,4,buy,2025-12-19
12/18,2618,華南永昌,9300,4,421,-417,2.63,4,sell,2025-12-19
12/18,2618,元大證券,9800,1045,230,815,5.13,5,buy,2025-12-19
12/18,2618,中國信託,6160,74,478,-404,2.55,5,sell,2025-12-19
12/18,2618,花旗環球,1590,714,44,670,4.22,6,buy,2025-12-19
12/18,2618,群益金鼎,9100,33,398,-365,2.3,6,sell,2025-12-19
12/18,2618,富邦證券,9600,516,43,473,2.98,7,buy,2025-12-19
12/18,2618,凱基-三重,9205,6,202,-196,1.23,7,sell,2025-12-19
12/18,2618,法銀巴黎,8900,472,5,467,2.94,8,buy,2025-12-19
12/18,2618,永豐金證券,0039004100300030,132,292,-160,1.01,8,sell,2025-12-19
12/18,2618,富邦-台中,003900360035004b,226,20,206,1.3,9,buy,2025-12-19
12/18,2618,元富-烏日,0035003900320063,0,138,-138,0.87,9,sell,2025-12-19
12/18,2618,元大-竹東,0039003800330066,201,0,201,1.27,10,buy,2025-12-19
12/18,2618,國票證券,7790,0,132,-132,0.83,10,sell,2025-12-19
12/18,2618,華南永昌-台中,9302,173,7,166,1.05,11,buy,2025-12-19
12/18,2618,香港上海匯豐,8960,0,113,-113,0.71,11,sell,2025-12-19
12/18,2618,港商野村,1560,149,0,149,0.94,12,buy,2025-12-19
12/18,2618,亞東-板橋,2181,15,116,-101,0.64,12,sell,2025-12-19
12/18,2618,永豐金-桃園,0039004100390078,118,10,108,0.68,13,buy,2025-12-19
12/18,2618,元大-土城,9897,2,102,-100,0.63,13,sell,2025-12-19
12/18,2618,康和-仁愛,0038003400350046,110,4,106,0.67,14,buy,2025-12-19
12/18,2618,第一金-忠孝,0035003300380044,2,95,-93,0.59,14,sell,2025-12-19
12/18,2618,凱基-台北,9268,1060,976,84,0.53,15,buy,2025-12-19
12/18,2618,元大-博愛,0039003800320042,3,86,-83,0.52,15,sell,2025-12-19
12/18,3037,新加坡商瑞銀,1650,1510,542,968,5.17,1,buy,2025-12-19
12/18,3037,富邦-建國,9658,84,261,-177,0.95,1,sell,2025-12-19
12/18,3037,台灣摩根士丹利,1470,1639,878,761,4.07,2,buy,2025-12-19
12/18,3037,群益金鼎,9100,130,291,-161,0.86,2,sell,2025-12-19
12/18,3037,凱基-台北,9268,1621,891,730,3.9,3,buy,2025-12-19
12/18,3037,富邦-中壢,9636,18,165,-147,0.79,3,sell,2025-12-19
12/18,3037,美商高盛,1480,1588,974,614,3.28,4,buy,2025-12-19
12/18,3037,台灣企銀-台中,1111,1,137,-136,0.73,4,sell,2025-12-19
12/18,3037,港商野村,1560,368,154,214,1.14,5,buy,2025-12-19
12/18,3037,元富-城東,0035003900320072,25,150,-125,0.67,5,sell,2025-12-19
12/18,3037,摩根大通,8440,815,617,198,1.06,6,buy,2025-12-19
12/18,3037,國泰-敦南,8888,373,493,-120,0.64,6,sell,2025-12-19
12/18,3037,美林,1440,204,95,109,0.58,7,buy,2025-12-19
12/18,3037,富邦-台北,9623,60,160,-100,0.53,7,sell,2025-12-19
12/18,3037,中國信託-三重,6161,106,4,102,0.54,8,buy,2025-12-19
12/18,3037,華南永昌-南京,9326,6,106,-100,0.53,8,sell,2025-12-19
12/18,3037,永豐金證券,0039004100300030,210,142,68,0.36,9,buy,2025-12-19
12/18,3037,永豐金-忠孝,0039004100390044,14,109,-95,0.51,9,sell,2025-12-19
12/18,3037,華南永昌,9300,100,43,57,0.3,10,buy,2025-12-19
12/18,3037,台新-台中,0038003100350042,42,134,-92,0.49,10,sell,2025-12-19
12/18,3037,華南永昌-麻豆,9308,56,7,49,0.26,11,buy,2025-12-19
12/18,3037,凱基,9200,7,97,-90,0.48,11,sell,2025-12-19
12/18,3037,兆豐-公益,003700300030004a,44,3,41,0.22,12,buy,2025-12-19
12/18,3037,台新證券,8150,84,171,-87,0.46,12,sell,2025-12-19
12/18,3037,元富,5920,96,55,41,0.22,13,buy,2025-12-19
12/18,3037,群益金鼎-松山,9103,0,80,-80,0.43,13,sell,2025-12-19
12/18,3037,康和-台南,8458,52,11,41,0.22,14,buy,2025-12-19
12/18,3037,大展,5050,4,69,-65,0.35,14,sell,2025-12-19
12/18,3037,法銀巴黎,8900,38,0,38,0.2,15,buy,2025-12-19
12/18,3037,元大-古亭,003900380039006b,3,66,-63,0.34,15,sell,2025-12-19
12/18,2345,摩根大通,8440,264,82,182,3.96,1,buy,2025-12-19
12/18,2345,新加坡商瑞銀,1650,359,554,-195,4.24,1,sell,2025-12-19
12/18,2345,美林,1440,214,55,159,3.46,2,buy,2025-12-19
12/18,2345,凱基-台北,9268,323,462,-139,3.02,2,sell,2025-12-19
12/18,2345,美商高盛,1480,606,524,82,1.78,3,buy,2025-12-19
12/18,2345,花旗環球,1590,6,74,-68,1.48,3,sell,2025-12-19
12/18,2345,永豐金證券,0039004100300030,147,76,71,1.54,4,buy,2025-12-19
12/18,2345,群益金鼎,9100,16,47,-31,0.67,4,sell,2025-12-19
12/18,2345,永豐金-匯立,0039004100380031,82,14,68,1.48,5,buy,2025-12-19
12/18,2345,富邦-台南,9667,2,33,-31,0.67,5,sell,2025-12-19
12/18,2345,國票-南科,0037003700390065,31,1,30,0.65,6,buy,2025-12-19
12/18,2345,元大證券,9800,226,248,-22,0.48,6,sell,2025-12-19
12/18,2345,國泰證券,8880,47,21,26,0.57,7,buy,2025-12-19
12/18,2345,富邦-木柵,003900360031004d,1,21,-20,0.43,7,sell,2025-12-19
12/18,2345,華南永昌,9300,29,8,21,0.46,8,buy,2025-12-19
12/18,2345,富邦-仁愛,9676,8,26,-18,0.39,8,sell,2025-12-19
12/18,2345,元富,5920,25,8,17,0.37,9,buy,2025-12-19
12/18,2345,元大-內湖,003900380039004e,4,21,-17,0.37,9,sell,2025-12-19
12/18,2345,台灣摩根士丹利,1470,300,284,16,0.35,10,buy,2025-12-19
12/18,2345,港商野村,1560,21,36,-15,0.33,10,sell,2025-12-19
12/18,2345,臺銀,1040,13,3,10,0.22,11,buy,2025-12-19
12/18,2345,合庫證券,1020,1,14,-13,0.28,11,sell,2025-12-19
12/18,2345,統一-板橋,0035003800350050,50,40,10,0.22,12,buy,2025-12-19
12/18,2345,香港上海匯豐,8960,0,12,-12,0.26,12,sell,2025-12-19
12/18,2345,元富-宜蘭,0035003900320055,10,0,10,0.22,13,buy,2025-12-19
12/18,2345,元大-新莊,9898,2,14,-12,0.26,13,sell,2025-12-19
12/18,2345,統一,5850,20,10,10,0.22,14,buy,2025-12-19
12/18,2345,元大-新竹經國,9859,2,13,-11,0.24,14,sell,2025-12-19
12/18,2345,康和,8450,8,0,8,0.17,15,buy,2025-12-19
12/18,2345,美好-市政,003500320036004d,0,10,-10,0.22,15,sell,2025-12-19
12/18,3006,台灣摩根士丹利,1470,354,134,220,3.65,1,buy,2025-12-19
12/18,3006,美商高盛,1480,91,292,-201,3.34,1,sell,2025-12-19
12/18,3006,新加坡商瑞銀,1650,586,434,152,2.52,2,buy,2025-12-19
12/18,3006,元富,5920,11,111,-100,1.66,2,sell,2025-12-19
12/18,3006,摩根大通,8440,189,118,71,1.18,3,buy,2025-12-19
12/18,3006,群益金鼎-大甲,0039003100380067,13,100,-87,1.44,3,sell,2025-12-19
12/18,3006,凱基-台北,9268,468,413,55,0.91,4,buy,2025-12-19
12/18,3006,元大-苑裡,0039003800390061,0,81,-81,1.34,4,sell,2025-12-19
12/18,3006,凱基-員林,9231,52,0,52,0.86,5,buy,2025-12-19
12/18,3006,港商野村,1560,0,54,-54,0.9,5,sell,2025-12-19
12/18,3006,香港上海匯豐,8960,46,0,46,0.76,6,buy,2025-12-19
12/18,3006,康和-永和,0038003400350042,7,52,-45,0.75,6,sell,2025-12-19
12/18,3006,元大-福營,0039003800310046,41,1,40,0.66,7,buy,2025-12-19
12/18,3006,群益金鼎-新莊,0039003100380047,10,54,-44,0.73,7,sell,2025-12-19
12/18,3006,美林,1440,47,12,35,0.58,8,buy,2025-12-19
12/18,3006,統一,5850,5,46,-41,0.68,8,sell,2025-12-19
12/18,3006,永豐金-鳳山,0039004100360031,31,0,31,0.51,9,buy,2025-12-19
12/18,3006,元大-雙和,9874,6,37,-31,0.51,9,sell,2025-12-19
12/18,3006,華南永昌-豐原,9366,30,2,28,0.46,10,buy,2025-12-19
12/18,3006,凱基-竹北,9234,6,36,-30,0.5,10,sell,2025-12-19
12/18,3006,兆豐證券,7000,30,5,25,0.42,11,buy,2025-12-19
12/18,3006,元富-中港,0035003900320069,4,31,-27,0.45,11,sell,2025-12-19
12/18,3006,致和-東門,7035,20,1,19,0.32,12,buy,2025-12-19
12/18,3006,第一金,5380,2,28,-26,0.43,12,sell,2025-12-19
12/18,3006,台中銀-豐原,0036003100310041,18,0,18,0.3,13,buy,2025-12-19
12/18,3006,國泰-台中,8882,15,37,-22,0.37,13,sell,2025-12-19
12/18,3006,台新-高雄,0038003100350041,37,21,16,0.27,14,buy,2025-12-19
12/18,3006,群益金鼎-永和,003900310038004a,4,24,-20,0.33,14,sell,2025-12-19
12/18,3006,臺銀-臺中,0031003000340041,23,8,15,0.25,15,buy,2025-12-19
12/18,3006,國票-內壢,7798,1,21,-20,0.33,15,sell,2025-12-19
12/18,2379,群益金鼎,9100,615,0,615,31.22,1,buy,2025-12-19
12/18,2379,美林,1440,54,631,-577,29.29,1,sell,2025-12-19
12/18,2379,港商麥格理,1360,433,3,430,21.83,2,buy,2025-12-19
12/18,2379,摩根大通,8440,98,366,-268,13.6,2,sell,2025-12-19
12/18,2379,兆豐證券,7000,123,0,123,6.24,3,buy,2025-12-19
12/18,2379,美商高盛,1480,50,245,-195,9.9,3,sell,2025-12-19
12/18,2379,台灣摩根士丹利,1470,80,38,42,2.13,4,buy,2025-12-19
12/18,2379,國票-敦北法人,0037003700390063,0,173,-173,8.78,4,sell,2025-12-19
12/18,2379,元大證券,9800,96,58,38,1.93,5,buy,2025-12-19
12/18,2379,港商野村,1560,2,90,-88,4.47,5,sell,2025-12-19
12/18,2379,臺銀,1040,15,0,15,0.76,6,buy,2025-12-19
12/18,2379,新加坡商瑞銀,1650,43,89,-46,2.34,6,sell,2025-12-19
12/18,2379,花旗環球,1590,25,11,14,0.71,7,buy,2025-12-19
12/18,2379,凱基-台北,9268,89,127,-38,1.93,7,sell,2025-12-19
12/18,2379,統一-三重,003500380035004a,12,0,12,0.61,8,buy,2025-12-19
12/18,2379,香港上海匯豐,8960,1,33,-32,1.62,8,sell,2025-12-19
12/18,2379,元大-新竹,9816,10,0,10,0.51,9,buy,2025-12-19
12/18,2379,永豐金證券,0039004100300030,17,32,-15,0.76,9,sell,2025-12-19
12/18,2379,台新證券,8150,9,0,9,0.46,10,buy,2025-12-19
12/18,2379,國泰證券,8880,0,2,-2,0.1,10,sell,2025-12-19
12/18,2379,法銀巴黎,8900,9,0,9,0.46,11,buy,2025-12-19
12/18,2379,國泰-台中,8882,4,6,-2,0.1,11,sell,2025-12-19
12/18,2379,元富-成功,003500390032006d,6,0,6,0.3,12,buy,2025-12-19
12/18,2379,國泰-松江,8883,0,1,-1,0.05,12,sell,2025-12-19
12/18,2379,中國信託,6160,6,0,6,0.3,13,buy,2025-12-19
12/18,2379,凱基-站前,0039003200300046,0,1,-1,0.05,13,sell,2025-12-19
12/18,2379,富邦證券,9600,5,0,5,0.25,14,buy,2025-12-19
12/18,2379,元富-林園,5927,0,1,-1,0.05,14,sell,2025-12-19
12/18,2379,富邦-竹北,9624,4,0,4,0.2,15,buy,2025-12-19
12/18,2379,元大-新盛,9869,0,1,-1,0.05,15,sell,2025-12-19
12/18,3034,凱基-台北,9268,254,146,108,5.86,1,buy,2025-12-19
12/18,3034,台新證券,8150,2,196,-194,10.53,1,sell,2025-12-19
12/18,3034,港商野村,1560,136,62,74,4.02,2,buy,2025-12-19
12/18,3034,富邦證券,9600,14,120,-106,5.75,2,sell,2025-12-19
12/18,3034,元大證券,9800,108,46,62,3.36,3,buy,2025-12-19
12/18,3034,香港上海匯豐,8960,1,64,-63,3.42,3,sell,2025-12-19
12/18,3034,新加坡商瑞銀,1650,108,58,50,2.71,4,buy,2025-12-19
12/18,3034,美林,1440,148,188,-40,2.17,4,sell,2025-12-19
12/18,3034,美商高盛,1480,128,78,50,2.71,5,buy,2025-12-19
12/18,3034,陽信,8710,0,35,-35,1.9,5,sell,2025-12-19
12/18,3034,國票-博愛,003700370039007a,41,1,40,2.17,6,buy,2025-12-19
12/18,3034,新光,8560,2,24,-22,1.19,6,sell,2025-12-19
12/18,3034,永豐金證券,0039004100300030,50,13,37,2.01,7,buy,2025-12-19
12/18,3034,華南永昌-高雄,9303,0,20,-20,1.09,7,sell,2025-12-19
12/18,3034,富邦-台北,9623,30,1,29,1.57,8,buy,2025-12-19
12/18,3034,台新-新營,0038003100350059,1,12,-11,0.6,8,sell,2025-12-19
12/18,3034,摩根大通,8440,183,161,22,1.19,9,buy,2025-12-19
12/18,3034,口袋證券,6620,0,11,-11,0.6,9,sell,2025-12-19
12/18,3034,元富-三重,5923,20,0,20,1.09,10,buy,2025-12-19
12/18,3034,凱基-鳳山,9274,0,10,-10,0.54,10,sell,2025-12-19
12/18,3034,元富,5920,15,0,15,0.81,11,buy,2025-12-19
12/18,3034,元大-桃興,9894,1,9,-8,0.43,11,sell,2025-12-19
12/18,3034,花旗環球,1590,26,11,15,0.81,12,buy,2025-12-19
12/18,3034,台新-建北,8151,0,8,-8,0.43,12,sell,2025-12-19
12/18,3034,國泰證券,8880,16,2,14,0.76,13,buy,2025-12-19
12/18,3034,富邦-建國,9658,3,10,-7,0.38,13,sell,2025-12-19
12/18,3034,永豐金-台中,003900410039004c,10,0,10,0.54,14,buy,2025-12-19
12/18,3034,台灣企銀-太平,1115,0,6,-6,0.33,14,sell,2025-12-19
12/18,3034,華南永昌-大安,9307,10,0,10,0.54,15,buy,2025-12-19
12/18,3034,港商麥格理,1360,3,9,-6,0.33,15,sell,2025-12-19
12/18,2412,凱基-台北,9268,505,195,310,8.21,1,buy,2025-12-19
12/18,2412,華南永昌,9300,2,601,-599,15.87,1,sell,2025-12-19
12/18,2412,康和-南崁,0038003400350053,250,0,250,6.62,2,buy,2025-12-19
12/18,2412,摩根大通,8440,95,523,-428,11.34,2,sell,2025-12-19
12/18,2412,元大證券,9800,316,72,244,6.47,3,buy,2025-12-19
12/18,2412,元大-台南,9896,0,112,-112,2.97,3,sell,2025-12-19
12/18,2412,中國信託,6160,163,0,163,4.32,4,buy,2025-12-19
12/18,2412,富邦-竹科,0039003600320043,1,72,-71,1.88,4,sell,2025-12-19
12/18,2412,富邦-高雄,9659,123,0,123,3.26,5,buy,2025-12-19
12/18,2412,花旗環球,1590,40,103,-63,1.67,5,sell,2025-12-19
12/18,2412,元大-永春,9852,90,0,90,2.38,6,buy,2025-12-19
12/18,2412,台灣企銀-嘉義,1114,0,60,-60,1.59,6,sell,2025-12-19
12/18,2412,新加坡商瑞銀,1650,240,167,73,1.93,7,buy,2025-12-19
12/18,2412,統一,5850,15,75,-60,1.59,7,sell,2025-12-19
12/18,2412,法銀巴黎,8900,62,0,62,1.64,8,buy,2025-12-19
12/18,2412,永豐金-復興,003900410039005a,0,40,-40,1.06,8,sell,2025-12-19
12/18,2412,華南永昌-基隆,9322,60,1,59,1.56,9,buy,2025-12-19
12/18,2412,台新證券,8150,3,43,-40,1.06,9,sell,2025-12-19
12/18,2412,土銀,1030,54,0,54,1.43,10,buy,2025-12-19
12/18,2412,美商高盛,1480,60,98,-38,1.01,10,sell,2025-12-19
12/18,2412,富邦-仁愛,9676,34,4,30,0.79,11,buy,2025-12-19
12/18,2412,元大-草屯,0039003800390045,0,35,-35,0.93,11,sell,2025-12-19
12/18,2412,富邦-宜蘭,9686,27,0,27,0.72,12,buy,2025-12-19
12/18,2412,元大-北港,9837,0,28,-28,0.74,12,sell,2025-12-19
12/18,2412,群益金鼎,9100,25,0,25,0.66,13,buy,2025-12-19
12/18,2412,富邦-台南,9667,0,25,-25,0.66,13,sell,2025-12-19
12/18,2412,永豐金-台南,0039004100390068,26,1,25,0.66,14,buy,2025-12-19
12/18,2412,新光-新竹,8563,0,20,-20,0.53,14,sell,2025-12-19
12/18,2412,富邦-建國,9658,24,0,24,0.64,15,buy,2025-12-19
12/18,2412,凱基-台中,9204,0,20,-20,0.53,15,sell,2025-12-19
12/19,2330,台灣摩根士丹利,1470,5131,2168,2963,7.47,1,buy,2025-12-20
12/19,2330,摩根大通,8440,3788,9204,-5416,13.65,1,sell,2025-12-20
12/19,2330,永豐金-匯立,0039004100380031,2803,115,2688,6.77,2,buy,2025-12-20
12/19,2330,元富,5920,85,1752,-1667,4.2,2,sell,2025-12-20
12/19,2330,美林,1440,1606,255,1351,3.4,3,buy,2025-12-20
12/19,2330,富邦證券,9600,804,2119,-1315,3.31,3,sell,2025-12-20
12/19,2330,凱基-台北,9268,1435,292,1143,2.88,4,buy,2025-12-20
12/19,2330,港商野村,1560,161,1290,-1129,2.85,4,sell,2025-12-20
12/19,2330,統一,5850,1093,272,821,2.07,5,buy,2025-12-20
12/19,2330,香港上海匯豐,8960,81,1197,-1116,2.81,5,sell,2025-12-20
12/19,2330,花旗環球,1590,1398,596,802,2.02,6,buy,2025-12-20
12/19,2330,元大證券,9800,1137,2053,-916,2.31,6,sell,2025-12-20
12/19,2330,凱基,9200,479,195,284,0.72,7,buy,2025-12-20
12/19,2330,大和國泰,8890,0,837,-837,2.11,7,sell,2025-12-20
12/19,2330,港商麥格理,1360,1963,1684,279,0.7,8,buy,2025-12-20
12/19,2330,新加坡商瑞銀,1650,3038,3652,-614,1.55,8,sell,2025-12-20
12/19,2330,國票證券,7790,273,7,266,0.67,9,buy,2025-12-20
12/19,2330,中國信託,6160,207,629,-422,1.06,9,sell,2025-12-20
12/19,2330,永豐金證券,0039004100300030,1013,769,244,0.61,10,buy,2025-12-20
12/19,2330,美商高盛,1480,2470,2837,-367,0.92,10,sell,2025-12-20
12/19,2330,群益金鼎-北高雄,0039003100330052,135,0,135,0.34,11,buy,2025-12-20
12/19,2330,兆豐證券,7000,125,411,-286,0.72,11,sell,2025-12-20
12/19,2330,彰銀,1230,135,3,132,0.33,12,buy,2025-12-20
12/19,2330,國票-敦北法人,0037003700390063,25,261,-236,0.59,12,sell,2025-12-20
12/19,2330,群益金鼎,9100,477,352,125,0.31,13,buy,2025-12-20
12/19,2330,法銀巴黎,8900,53,287,-234,0.59,13,sell,2025-12-20
12/19,2330,富邦-台北,9623,127,7,120,0.3,14,buy,2025-12-20
12/19,2330,合庫證券,1020,37,192,-155,0.39,14,sell,2025-12-20
12/19,2330,群益金鼎-敦南,9101,119,2,117,0.29,15,buy,2025-12-20
12/19,2330,宏遠證券,1260,46,172,-126,0.32,15,sell,2025-12-20
12/19,2317,台灣摩根士丹利,1470,6855,1942,4913,11.85,1,buy,2025-12-20
12/19,2317,永豐金證券,0039004100300030,867,7635,-6768,16.33,1,sell,2025-12-20
12/19,2317,新加坡商瑞銀,1650,4435,2381,2054,4.96,2,buy,2025-12-20
12/19,2317,元大證券,9800,808,1948,-1140,2.75,2,sell,2025-12-20
12/19,2317,美林,1440,1493,137,1356,3.27,3,buy,2025-12-20
12/19,2317,摩根大通,8440,3011,3881,-870,2.1,3,sell,2025-12-20
12/19,2317,永豐金-匯立,0039004100380031,1825,859,966,2.33,4,buy,2025-12-20
12/19,2317,美商高盛,1480,2731,3149,-418,1.01,4,sell,2025-12-20
12/19,2317,國泰證券,8880,1055,92,963,2.32,5,buy,2025-12-20
12/19,2317,國泰-敦南,8888,417,671,-254,0.61,5,sell,2025-12-20
12/19,2317,華南永昌,9300,955,79,876,2.11,6,buy,2025-12-20
12/19,2317,台新證券,8150,163,369,-206,0.5,6,sell,2025-12-20
12/19,2317,統一,5850,845,158,687,1.66,7,buy,2025-12-20
12/19,2317,凱基-台北,9268,337,515,-178,0.43,7,sell,2025-12-20
12/19,2317,凱基-中山,9229,577,26,551,1.33,8,buy,2025-12-20
12/19,2317,國泰-台中,8882,48,218,-170,0.41,8,sell,2025-12-20
12/19,2317,凱基,9200,1462,913,549,1.32,9,buy,2025-12-20
12/19,2317,臺銀,1040,18,159,-141,0.34,9,sell,2025-12-20
12/19,2317,日茂,5960,388,0,388,0.94,10,buy,2025-12-20
12/19,2317,元大-頭份,0039003800330055,9,138,-129,0.31,10,sell,2025-12-20
12/19,2317,花旗環球,1590,726,423,303,0.73,11,buy,2025-12-20
12/19,2317,國票-台中,0037003700390076,2,118,-116,0.28,11,sell,2025-12-20
12/19,2317,港商麥格理,1360,449,189,260,0.63,12,buy,2025-12-20
12/19,2317,元大-台北,0039003800300068,43,157,-114,0.28,12,sell,2025-12-20
12/19,2317,國票-敦北法人,0037003700390063,242,8,234,0.56,13,buy,2025-12-20
12/19,2317,元大-忠孝,9871,25,126,-101,0.24,13,sell,2025-12-20
12/19,2317,元大-大同,0039003800390047,169,16,153,0.37,14,buy,2025-12-20
12/19,2317,永豐金-竹北,0039004100390050,37,135,-98,0.24,14,sell,2025-12-20
12/19,2317,法銀巴黎,8900,324,194,130,0.31,15,buy,2025-12-20
12/19,2317,國泰-高雄,8881,27,121,-94,0.23,15,sell,2025-12-20
12/19,2454,台灣摩根士丹利,1470,1417,698,719,8.7,1,buy,2025-12-20
12/19,2454,港商野村,1560,6,1051,-1045,12.64,1,sell,2025-12-20
12/19,2454,中國信託,6160,514,5,509,6.16,2,buy,2025-12-20
12/19,2454,美商高盛,1480,339,722,-383,4.63,2,sell,2025-12-20
12/19,2454,元大證券,9800,559,203,356,4.31,3,buy,2025-12-20
12/19,2454,摩根大通,8440,697,1050,-353,4.27,3,sell,2025-12-20
12/19,2454,凱基,9200,330,96,234,2.83,4,buy,2025-12-20
12/19,2454,永豐金-匯立,0039004100380031,10,334,-324,3.92,4,sell,2025-12-20
12/19,2454,永豐金證券,0039004100300030,305,72,233,2.82,5,buy,2025-12-20
12/19,2454,花旗環球,1590,129,390,-261,3.16,5,sell,2025-12-20
12/19,2454,元富,5920,166,49,117,1.42,6,buy,2025-12-20
12/19,2454,香港上海匯豐,8960,8,224,-216,2.61,6,sell,2025-12-20
12/19,2454,港商麥格理,1360,107,0,107,1.29,7,buy,2025-12-20
12/19,2454,新加坡商瑞銀,1650,411,521,-110,1.33,7,sell,2025-12-20
12/19,2454,統一,5850,91,11,80,0.97,8,buy,2025-12-20
12/19,2454,凱基-台北,9268,324,413,-89,1.08,8,sell,2025-12-20
12/19,2454,第一金-新竹,0035003300380042,29,2,27,0.33,9,buy,2025-12-20
12/19,2454,群益金鼎,9100,50,126,-76,0.92,9,sell,2025-12-20
12/19,2454,新光,8560,37,17,20,0.24,10,buy,2025-12-20
12/19,2454,凱基-松山,9217,2,40,-38,0.46,10,sell,2025-12-20
12/19,2454,國泰證券,8880,21,2,19,0.23,11,buy,2025-12-20
12/19,2454,宏遠證券,1260,5,40,-35,0.42,11,sell,2025-12-20
